project_id,budget_year,block_no,block_name,role_in_project,block_total_amount
731,2024,B,株式会社プラスヴォイスほか,情報バリアフリー通信・放送役務の提供、又は開発,45655000.0
731,2024,C,国立研究開発法人情報通信研究機構,通信・放送身体障害者利用円滑化事業関連情報提供業務,31899000.0
731,2024,D,株式会社野村総合研究所ほか,情報収集等調査等の実施,31899000.0
731,2024,E,イースト株式会社ほか,デジタル・ディバイド解消に向けた技術等研究開発,38039000.0
732,2024,A,国立研究開発法人情報通信研究機構,字幕番組等を制作する者及び生放送番組への字幕付与設備を整備する者に対して、その費用の２分の１を上限として助成金を交付,500613000.0
732,2024,B,テレビ大阪株式会社ほか,字幕番組、解説番組及び手話番組の制作,478253000.0
732,2024,C,認定特定非営利活動法人障害者放送通信機構,手話翻訳映像の制作,9060000.0
732,2024,D,株式会社スカイＡほか,生放送番組への字幕付与設備の整備,9675000.0
735,2024,A,株式会社エヌ・ティ・ティ・データ経営研究所ほか,情報通信政策のための総合的な調査研究,69636000.0
735,2024,B,株式会社日本アプライドリサーチ研究所,情報通信産業連関表の作成・公表,9062000.0
735,2024,C,ＩＮＦＯＲＭＡ　ＵＫ　ＬＩＭＩＴＥＤ,IoT国際競争力指標の策定・公表,14520000.0
735,2024,D,株式会社インフォシティほか,ICTによる新たな経済成長の実現のための調査研究,4136200.0
735,2024,E,株式会社マクロミルほか,Webによるアンケート調査の実施業務,18920000.0
736,2024,A,ＰｗＣコンサルティング合同会社,青少年のインターネット・リテラシー指標等に関する調査研究並びに実態調査の請負,19690000.0
736,2024,B,株式会社サンワ,青少年のインターネット・リテラシー指標等に関する調査研究並びに実態調査の請負における、システム制作及びローデータ一覧の作成,482000.0
736,2024,C,株式会社アジンコート,「上手にネットと付き合おう！～安心・安全なインターネット利用ガイド～」の改修に係る請負,465000.0
736,2024,D,株式会社大和速記情報センター,検討会の速記に係る請負,1167000.0
736,2024,E,株式会社野村総合研究所,インターネット上の偽・誤情報対策の企画・立案のための調査研究の請負,6845500.0
736,2024,F,みずほリサーチ＆テクノロジーズ株式会社,国内外における偽・誤情報に関する意識調査の請負,12916000.0
736,2024,G,株式会社マクロミル,アンケート調査,5445000.0
736,2024,H,弁護士法人三浦法律事務所,米国におけるインターネット上の偽・誤情報に対する制度的対応の状況に関する調査の請負,996000.0
736,2024,I,エイコウ商事有限会社,業務用PCディスプレイ購入の請負,195000.0
736,2024,J,第一法規株式会社,Ｄ１－Ｌａｗ．Ｃｏｍ有料アカウントの提供の請負,178000.0
737,2024,A,株式会社ティーケーピーほか,地域情報化推進のため必要となる経費,6567500.0
738,2024,A,一般社団法人コンパクトスマートシティプラットフォーム協議会ほか,地域課題解決のためのスマートシティ推進事業を実施,257945000.0
738,2024,B,アドコム株式会社,補助事業における経理処理に係る補助業務等の請負,13200878.0
738,2024,C,株式会社エヌ・ティ・ティ・データ経営研究所,令和５年度地域課題の解決に向けたスマートシティの推進に関する調査の請負,14894000.0
738,2024,D,株式会社富士通総研,地域課題の解決に向けた都市OSの導入モデルに関する調査の請負,20350000.0
740,2024,A,アビームコンサルティング株式会社,避難所情報等の品質向上等に係る調査研究の請負,32743000.0
741,2024,A,国際行政学会事務局,行政学の発展、行政運営の改善、行政実務・手続の改善、国際的な行政の発展に資する研究活動等,9547000.0
743,2024,A,株式会社読売広告社,放送コンテンツによる地域情報発信力強化事業の補助金交付業務（直接補助事業者）,470068000.0
743,2024,B,株式会社長崎国際テレビ　ほか,間接補助事業の実施,424068000.0
743,2024,C,PwC Japan 有限責任監査法人　ほか,事務局運営・確定検査支援業務,22500000.0
743,2024,D,一般社団法人放送コンテンツ海外展開促進機構,間接補助事業者の評価・選定業務,3000000.0
743,2024,E,株式会社メディア開発綜研,映像コンテンツを活用した地域情報発信に関する調査研究の請負業務,315840000.0
743,2024,F,株式会社三菱総合研究所,事務局支援業務・検証等支援業務,32477000.0
743,2024,G,一般社団法人放送コンテンツ海外展開促進機構,映像企画の選定支援業務,5500000.0
743,2024,H,株式会社電通東日本,情報発信媒体の確保・連絡調整等の管理業務,124500000.0
743,2024,I,ディスカバリー・ジャパン合同会社,映像の発信・映像制作支援業務,111951000.0
743,2024,J,株式会社とちぎテレビサービス　ほか,映像制作業務,120069000.0
743,2024,K,イプソス株式会社,視聴者アンケートの調査業務,4620000.0
743,2024,L,株式会社ふくみみプロ,「コンテンツ海外展開セミナー2024」開催事務,789000.0
743,2024,M,株式会社COTOJIT　ほか,映像の撮影・編集・翻訳等に係る業務,59365000.0
743,2024,N,株式会社燈 ほか,映像の撮影・編集,4284000.0
744,2024,A,株式会社ウフル,情報信託機能を活用したスマートシティにおけるデータ利活用に係る調査のとりまとめ。,109774000.0
744,2024,B,有限責任監査法人トーマツ,統一コードとデジタル地域通貨の連携による地域活性化及び準公共分野におけるキャッシュレス普及に係る調査のとりまとめ。,84631000.0
744,2024,C,株式会社ＮＴＴデータ,統一コードとデジタル地域通貨の連携による地域活性化及び準公共分野におけるキャッシュレス普及に係る調査における、関係団体との調整、コード決済の端末対応、進捗管理、品質管理、成果物として業務完了レポートの提出。,24998000.0
744,2024,D,株式会社ｉｎｃｒｉ,パーソナルデータとローカル５Ｇ等のデジタル技術を活用した地域の課題解決や新たな価値の創造に資する人材育成に関する調査研究のとりまとめ。,9376000.0
744,2024,E,株式会社ＮＥＸＴ　ＤＥＬＩＶＥＲＹ,情報信託機能を活用したスマートシティにおけるデータ利活用に係る調査における、フィールド検証でのドローン配送、車両運送。,5500000.0
744,2024,F,大日本印刷株式会社,情報信託機能を活用したスマートシティにおけるデータ利活用に係る調査における、企画、フィールド実証対応、有識者会議運営、報告書作成支援。,5480000.0
744,2024,G,インダストリーネットワーク株式会社,統一コードとデジタル地域通貨の連携による地域活性化及び準公共分野におけるキャッシュレス普及に係る調査における、デジタル地域通貨の登録及びアプリ読み取り対応、関係各所との運用調整。,4500000.0
744,2024,H,株式会社システムフォレスト,情報信託機能を活用したスマートシティにおけるデータ利活用に係る調査における、関係各所との打合せの調整及び実施、並びにフィールドワーク実施に伴う環境の設定と準備の支援。,3300000.0
744,2024,I,株式会社フィノバレー,統一コードとデジタル地域通貨の連携による地域活性化及び準公共分野におけるキャッシュレス普及に係る調査における、デジタル地域通貨の登録及びアプリ読み取り等の対応。,990000.0
744,2024,J,一般社団法人日本ＩＴ団体連盟,「情報信託機能の認定に係る指針Ver3.0」に基づく情報信託機能の認定の促進に向けた施策に関する調査研究,968000.0
744,2024,K,個人Ａ,パーソナルデータとローカル５Ｇ等のデジタル技術を活用した地域の課題解決や新たな価値の創造に資する人材育成に関する調査研究の請負における、グループワークコンテンツの作成、進行、グループワークに関するアンケート設計・分析。,800000.0
744,2024,L,株式会社Ｇｒａｎｄ　Ｔｅｃｈ　Ｃｒｅａｔｏｒｓ,パーソナルデータとローカル５Ｇ等のデジタル技術を活用した地域の課題解決や新たな価値の創造に資する人材育成に関する調査研究における、ワークショップの撮影・配信支援、コンテンツの作成・進行。,770000.0
744,2024,M,株式会社オーエムシー,「情報信託機能の認定スキームの在り方に関する検討会」の運営に係る事務の請負,743000.0
744,2024,N,一般社団法人日本ＩＴ団体連盟,情報信託機能を活用したスマートシティにおけるデータ利活用に係る調査における、有識者会議での情報信託機能活用という視点からの論点整理と仮説に対する助言等。,550000.0
744,2024,O,一般社団法人　データ社会推進協議会,情報信託機能を活用したスマートシティにおけるデータ利活用に係る調査における、有識者会議での、各地域によるエリア・データ連携基盤の構築推進という視点での論点整理と仮説に対する助言等。,550000.0
